place_id,nome,endereco,capital_busca,motivo_descarte,categorias_google,avaliacao_media,volume_avaliacoes,site_ou_rede_social
ChIJux41d-0XuAARkgK2rHhtX5Y,Na Brinca,"R. Dr. João Carlos de Souza, 135 - Barro Vermelho, Vitória - ES, 29057-530, Brazil",Vitória,sem_termo_chave,amusement_center;service;store;point_of_interest;establishment,4.7,90,http://www.nabrinca.com.br/
ChIJh2VbJIeN9gcRj0UgIMxnmo8,Na Praia Villa Food,"Av. Litorânea, 9 - Parque Atlantico, São Luís - MA, 65071-377, Brazil",São Luís,sem_termo_chave,food_court;hamburger_restaurant;fast_food_restaurant;snack_bar;meal_takeaway;american_restaurant;restaurant;food;point_of_interest;establishment,4.6,6640,https://www.facebook.com/napraiavillafood/
ChIJXXRBLkTNJJMRv6wTla5OgIg,Na Toca Brinquedos,"110 N AV.JK, 0 LT 21 - 110 NORTE, PALMAS - CEP 77006-130 - Plano Diretor Norte, Palmas - TO, 77006-130, Brazil",Palmas,categoria_incompativel,toy_store;store;point_of_interest;establishment,4.7,62,https://www.instagram.com/natocabrinquedos?igsh=MXUxZGMzeTlwY2dycw==
ChIJS93ziN7xXpMRKkaDRp988o0,Na Xinxa Bar,"Avenida T-2 - esquina com a - R. T-50, 1051 - St. Bueno, Goiânia - GO, 74215-200, Brazil",Goiânia,sem_termo_chave,cocktail_bar;bar;point_of_interest;establishment,4.1,386,
ChIJuT0U5ZXLJJMROy7IrE_1ooc,NaToca Brinquedos - Aldeia Mall,"Aldeia Mall - AV. NS 01, 02 - Quadra 203 Sul - Plano Diretor Norte, Palmas - TO, 77015-216, Brazil",Palmas,categoria_incompativel,toy_store;store;point_of_interest;establishment,5,21,https://www.instagram.com/natocabrinquedos?igsh=MXUxZGMzeTlwY2dycw==
ChIJHzzj8P2xGgcRciRc3tdR4-8,"Nanda brinquedos - Aluguel de Inflaveis, touro mecanico, futebol de sabão, tobogã","Av. Silvério Leite Fontes - Aruana, Aracaju - SE, 49038-260, Brazil",Aracaju,categoria_incompativel,point_of_interest;establishment,5,145,http://www.nandabrinquedos.com/
ChIJyY3PwpX7zpQRxfkKlHJ59Jk,Nerdev - Jogos de Tabuleiro,"Rua Antônio Nápoli, 564 - Parada, São Paulo - SP, 02987-030, Brazil",São Paulo,categoria_incompativel,store;point_of_interest;establishment,5,2,https://nerdev.com.br/
ChIJs03GzbBPxwcRoVDXbnq6vJs,Nerds a Bordo,"Maraponga, Fortaleza - Ceará, 60712-165, Brazil",Fortaleza,sem_termo_chave,store;point_of_interest;establishment,5,6,https://nerdsabordo.acervodejogos.com.br/
ChIJc6LYVAd5GZURtPeFIuwNdAg,Nerdz,"R. Sarmento Leite, 627 - Centro Histórico, Porto Alegre - RS, 90050-170, Brazil",Porto Alegre,categoria_incompativel,toy_store;book_store;association_or_organization;store;point_of_interest;establishment,4.8,2180,https://lojanerdz.com.br/
ChIJ5zKpvKN5GZUR6AxgANEs1ak,Nerdz Cards,"R. Sarmento Leite, 641 - Centro Histórico, Porto Alegre - RS, 90050-170, Brazil",Porto Alegre,sem_termo_chave,toy_store;point_of_interest;store;establishment,4.5,83,https://www.nerdzcards.com.br/
ChIJ4eEA6MFIxwcRUyttEYq0Hq0,Neuda Papelaria e Variedades,"Av. Pontes Vieira, 1320 - Tauape, Fortaleza - CE, 60130-240, Brazil",Fortaleza,sem_termo_chave,toy_store;clothing_store;building_materials_store;store;service;point_of_interest;establishment,4.9,35,https://www.instagram.com/neuda_gn/
ChIJk_sxWACN9gcROBc9azPk-dA,Nexus Card Games,"R. Duque Bacelar, 3 - Recanto dos Nobres, São Luís - MA, 65074-261, Brazil",São Luís,categoria_incompativel,toy_store;point_of_interest;store;establishment,5,25,https://www.nexusofcards.com.br/
ChIJM_zceu-XpgARkfDo0DCceHA,Night Market Rooftop,"R. Wilson Rocha Lima, 137 - Estoril, Belo Horizonte - MG, 30494-460, Brazil",Belo Horizonte,sem_termo_chave,event_venue;pub;bar;point_of_interest;establishment,4.2,3378,http://www.nightmarket.com.br/
ChIJ-ZRKtFiDmQARX4W1txy7eik,Nikiti Jogos,"Alameda João Batista, 30 - Icaraí, Niterói - RJ, 24230-330, Brazil",Rio de Janeiro,categoria_incompativel,store;point_of_interest;establishment,4.9,31,http://nikitijogos.com/
ChIJ14EN8Kd5GZURHBv4V9HsGDw,Ninkasi Bar,"R. João Alfredo, 557 - Cidade Baixa, Porto Alegre - RS, 90050-230, Brazil",Porto Alegre,sem_termo_chave,bar;point_of_interest;establishment,4.4,150,https://l.instagram.com/?u=https://linkme.bio/ninkasi_bar_poa&e=ATM-IQbtSkCf8oTuIXC_XEcJw2VjqebMjyJp7sQMwn2khyWh1QRm1gcWk2Us1lSvcLfMW7Yfcp_dQtv1--4Hog&s=1
ChIJ2bVpVxSZpgARJ6TLzxDckaQ,No Alto,"R. dos Tamóios, 200 - 24º andar - Centro, Belo Horizonte - MG, 30120-050, Brazil",Belo Horizonte,sem_termo_chave,cocktail_bar;bar;point_of_interest;establishment,4.1,387,https://www.altobar.com.br/
ChIJdfwwiENJxwcR5ptlmQyTrGE,Nomads Pub e Food,"Rua Padre Francisco Pinto, 114 - Benfica, Fortaleza - CE, 60020-290, Brazil",Fortaleza,sem_termo_chave,restaurant;cocktail_bar;bar;food;point_of_interest;establishment,3.8,151,
ChIJTTm9mB7LJJMRpKIN_6DkDFg,Nosso Artista Casa de Brincar,"Muro Laranja - Q. 307 Sul Rua 5, 14 - Plano Diretor Sul, Palmas - TO, 77015-468, Brazil",Palmas,sem_termo_chave,amusement_center;point_of_interest;establishment,4.3,21,http://wa.me/5563999724610
ChIJHQadifgfqwcRMtLRsq7O1bc,Novo Quintal,"R. Padre Carapuceiro, 777 - Boa Viagem, Recife - PE, 51020-900, Brazil",Recife,sem_termo_chave,amusement_center;point_of_interest;establishment,4.4,57,
ChIJo-Euu5GxnZMR0fCrl1hseKQ,Nuun Garden,"Rua 24 de Outubro, 370 - Centro Norte, Cuiabá - MT, 78005-330, Brazil",Cuiabá,sem_termo_chave,night_club;cocktail_bar;bar;point_of_interest;establishment,4.4,834,http://www.nuungarden.com.br/
ChIJJQldSu4FbJIRWIMvn1k2aDw,Nuvem Nove - Vieiralves,"Rua Rio Javari, 16 - Nossa Sra. das Graças, Manaus - AM, 69053-110, Brazil",Manaus,sem_termo_chave,bar;point_of_interest;establishment,4.2,166,https://api.whatsapp.com/send?phone=5592985165416
ChIJb3N90JM5J5UR6pzUGpoBUpo,Nyx Bar e Hamburgueria,"Rua Professor Milton Sulivan, 51 - Carvoeira, Florianópolis - SC, 88040-600, Brazil",Florianópolis,sem_termo_chave,cocktail_bar;hamburger_restaurant;bar;american_restaurant;restaurant;food;point_of_interest;establishment,4.9,353,https://www.instagram.com/bardanyx/
ChIJcaceX2wQbJIRJUFgeSjK0II,O Condado,"Av. Des. João Machado, 6705 - Alvorada, Manaus - AM, 69058-795, Brazil",Manaus,sem_termo_chave,bar;point_of_interest;establishment,4.5,1353,
ChIJJ3R-xc1FAQcRabKnPzkG8Gs,O Espetão - Snooker Bar & Restaurante,"Rua da churrascaria Sal e Brasa, Em frente ao Barbearia MCZ - R. Prof. Ernâni de Figueiredo Magalhães, S/N - Cruz das Almas, Maceió - AL, 57038-155, Brazil",Maceió,sem_termo_chave,cocktail_bar;bar;restaurant;point_of_interest;food;establishment,4.4,1266,https://instagram.com/oespetaomaceio?igshid=MzRlODBiNWFlZA==
ChIJ0c6qZgDl3JQRwXJYg0A7EzA,O Garra Planet,"Av. Sete de Setembro, 2775 - Rebouças, Curitiba - PR, 80230-010, Brazil",Curitiba,sem_termo_chave,point_of_interest;establishment,4.1,62,
ChIJLwJRHfP93JQRwsN6fIcfeNg,O Gatão Jogos,"R. Izaac Ferreira da Cruz, 1787 - Pinheirinho, Curitiba - PR, 81870-000, Brazil",Curitiba,categoria_incompativel,point_of_interest;association_or_organization;establishment,5,19,https://www.ogataojogos.com.br/
ChIJq8A4Sz3mhpQRP6uBTSScV6M,O Irlandês Pub,"R. Oceano Atlântico, 115 - Chácara Cachoeira, Campo Grande - MS, 79040-020, Brazil",Campo Grande,sem_termo_chave,irish_pub;pub;bar;restaurant;food;point_of_interest;establishment,4.6,1805,https://wilson7189.wixsite.com/oirlandespub
ChIJV0M0LgEBswcR8dAvh7gatpg,O MUNDO DAS SINUCAS LOJA II,"Av. Rio Branco, 199 - Ribeira, Natal - RN, 59012-000, Brazil",Natal,sem_termo_chave,store;point_of_interest;establishment,5,2,https://telepesquisa.com/rn/empresas/d/mundo-das-sinucas-ribeira
ChIJE91FzOyR9gcRLHn_-Fy1kaM,O Mundo Divertido - Brinquedoteca,"Av. Contorno Sul, 50 b - Cohatrac V, São José de Ribamar - MA, 65110-000, Brazil",São Luís,categoria_incompativel,point_of_interest;establishment,5,5,
ChIJ9US9YkeDmQARfO1od1YlSTg,O Parkinho,"R. Ator Paulo Gustavo, 265 - Icaraí, Niterói - RJ, 24230-063, Brazil",Rio de Janeiro,sem_termo_chave,point_of_interest;establishment,5,5,https://instagram.com/oparkinho?igshid=MDE2OWE1N2Q=
ChIJSzrB53BZzpQRxrFNk8rwMkU,O Pasquim Bar e Prosa Mercado Municipal,"R. da Cantareira, 306 - Centro Histórico de São Paulo, São Paulo - SP, 01024-900, Brazil",São Paulo,sem_termo_chave,cocktail_bar;bar;point_of_interest;establishment,4.8,2623,https://www.opasquimbar.com.br/
ChIJ69NiyWcbFgcRkmjCNEZ2L78,O Point Bar e Restaurante,"Alameda Florença, 77 - Pituba, Salvador - BA, 41830-460, Brazil",Salvador,sem_termo_chave,restaurant;pub;bar;point_of_interest;food;establishment,4.3,449,https://www.facebook.com/OPointBarRestauranteEPizzariaFornoALenha/
ChIJuygTCQAxjgcRonzlacVkrrM,O RECREIO VIAJANTE,"Avenida Deputado Ulisses Guimarães - Promorar, Teresina - PI, 64027-432, Brazil",Teresina,sem_termo_chave,point_of_interest;establishment,5,1,
ChIJf3BfGeYEFgcRMXlpd77HbEI,O cravinho,"Largo Terreiro de Jesus, 3 - Centro Histórico, Salvador - BA, 40026-010, Brazil",Salvador,sem_termo_chave,cocktail_bar;bar;restaurant;food;point_of_interest;establishment,4.7,2647,https://www.instagram.com/cravinhobar?igsh=MW5wMGpmdWQ5ZndxNA==
ChIJE43rt29ZzpQRnvADt6pXfto,OMNIVERSE,"Rua Comendador Eduardo Saccab, 180 - Brooklin, São Paulo - SP, 04601-070, Brazil",São Paulo,categoria_incompativel,book_store;store;point_of_interest;establishment,4.8,1145,https://www.omniverse.com.br/
ChIJ0TT3ceDwXpMRKCGU55EzK_0,Officina Cervejaria,"R. T-64, 476 - St. Bela Vista, Goiânia - GO, 74823-350, Brazil",Goiânia,sem_termo_chave,cocktail_bar;courier_service;hamburger_restaurant;sports_bar;brewery;shipping_service;meal_delivery;food_delivery;bar;japanese_restaurant;manufacturer;american_restaurant;restaurant;food;point_of_interest;service;establishment,4.6,5467,https://officinacervejaria.com.br/
ChIJOV7SZY9JJ5URac0ZlEu2HYo,Offline Club - Aluguel de Jogos,"R. Ver. Mário Coelho Pires, 736 - Campinas, São José - SC, 88101-280, Brazil",Florianópolis,categoria_incompativel,toy_store;store;association_or_organization;point_of_interest;establishment,5,9,https://offlineclub.acervodejogos.com.br/
ChIJBWC2mwwGk40RjbgH-QiuChQ,Ogros Steak & Burger - Caçari,"Av. Luís Canúto Chaves, 621 - Caçari, Boa Vista - RR, 69307-655, Brazil",Boa Vista,sem_termo_chave,hamburger_restaurant;fast_food_restaurant;steak_house;american_restaurant;restaurant;food;point_of_interest;establishment,4.5,930,https://www.instagram.com/ogrossteakburger
ChIJR39PWM2zGgcRPQ6Wpw0caMw,Oka Bar e Grelhados,"R. Elízio Araújo, 14 - Grageru, Aracaju - SE, 49025-160, Brazil",Aracaju,sem_termo_chave,cocktail_bar;bar;point_of_interest;establishment,5,2,https://www.instagram.com/okabaregrelhados/
ChIJm0FBemIFbJIRZ2D-Iwf5YVU,Oliver'Pub,"R. Simão Bolívar, 231 - Centro, Manaus - AM, 69010-130, Brazil",Manaus,sem_termo_chave,cocktail_bar;bar;point_of_interest;establishment,4.4,473,https://instagram.com/oliverpub_am?igshid=M2RkZGJiMzhjOQ==
ChIJ4Zqy0mJbMpIRJpTc07jkgjo,Onyx Snooker Bar,"Av. Guaporé, 3066 - Tiradentes, Porto Velho - RO, 76829-726, Brazil",Porto Velho,sem_termo_chave,bar;point_of_interest;establishment,5,2,
ChIJI1hKPTYbbJIRhnlne4aiYdw,Open - Bar & Food,"Av. Via Láctea, 14 - Adrianópolis, Manaus - AM, 69057-065, Brazil",Manaus,sem_termo_chave,cocktail_bar;pub;bar;restaurant;food;point_of_interest;establishment,4.6,574,https://instagram.com/openmanaus
ChIJz3z3lJA7WpMRaC_nQ3vL700,Ordinário Bar e Música,"SBS Q. 2 BL Q Lojas 5/6 - Asa Sul, Brasília - DF, 70070-120, Brazil",Brasília,sem_termo_chave,cocktail_bar;live_music_venue;bar;event_venue;restaurant;point_of_interest;food;establishment,4.9,8517,https://ordinario.supersal.com.br/bioinsta
ChIJMWkyk6RBJ5UR2WWx0rTuv3E,Origens Espaço Recreativo,"Rod. João Gualberto Soares, 6870 - Ingleses Norte, Florianópolis - SC, 88060-000, Brazil",Florianópolis,sem_termo_chave,amusement_center;event_venue;sports_activity_location;point_of_interest;association_or_organization;establishment,5,5,https://www.instagram.com/_origens/
ChIJHdKkXFtcMpIRFdSolBRO3GQ,Original Conveniência Sul,"Av. Campos Sales, 5061 - Nova Floresta, Porto Velho - RO, 76808-455, Brazil",Porto Velho,sem_termo_chave,bar;point_of_interest;establishment,4.4,784,https://www.facebook.com/originalconveniencia/
ChIJpxg9QwAFbJIRi3UNe7DkwH4,Oráculo Tabletop Games Store - Aluísio Brasil - Japiim,"R. Aluísio Brasil, 8b - Japiim, Manaus - AM, 69078-562, Brazil",Manaus,categoria_incompativel,toy_store;store;point_of_interest;establishment,4.8,22,https://www.instagram.com/oraculojogos?igsh=bjkxejQzcXRjd2l1
ChIJp5mdJBDprAcR5qui9SH62No,Outbêco - Geisel Lounge,"R. Irmã Maria Evangelie, 17 - Ernesto Geisel, João Pessoa - PB, 58075-280, Brazil",João Pessoa,sem_termo_chave,restaurant;food;point_of_interest;establishment,4.1,450,https://outbecogeisel.com.br/home
ChIJK4DoYZxXzpQRrag7bYI86KM,PARTISANS PUB,"R. Cônego Eugênio Leite, 944 - Pinheiros, São Paulo - SP, 05414-001, Brazil",São Paulo,sem_termo_chave,irish_pub;pub;bar;restaurant;point_of_interest;food;establishment,4.5,2238,http://www.partisans.com.br/
ChIJ5b4QqJjdrAcRHfe4Jt4BP5g,PB Kids,"Av. Acre, 215 - Estados, João Pessoa - PB, 58030-230, Brazil",João Pessoa,sem_termo_chave,point_of_interest;establishment,5,3,
ChIJN_0BkrIabJIR81hZhnL6-uU,PBKIDS,"Avenida Mário Ypiranga Monteiro , 1300 Piso Castanheira Loja MSU 08 - Adrianópolis, Manaus - AM, 69057-002, Brazil",Manaus,sem_termo_chave,toy_store;point_of_interest;store;establishment,4.5,781,http://www.pbkids.com.br/
ChIJsy-eNH5FAQcRzqAvmCAJZ8c,PH Maceió - Atacado,"R. da Alegria, 231 - Centro, Maceió - AL, 57020-320, Brazil",Maceió,sem_termo_chave,toy_store;furniture_store;home_improvement_store;home_goods_store;service;store;point_of_interest;establishment,4.5,223,https://phmaceio.com.br/
ChIJ6S1J8O2JpJIRCNzqFrfvwfE,PIXXELS Gamer Club®︎,"Av. Sen. Lemos, 3153 - Sacramenta, Belém - PA, 66120-000, Brazil",Belém,categoria_incompativel,internet_cafe;point_of_interest;service;establishment,5,21,http://pixxelsgamerclub.com/
ChIJH4a3-CWvnZMRgBuZ7SXd9Ek,PUB 65,"Av. Itaparica - Coophema, Cuiabá - MT, 78085-100, Brazil",Cuiabá,sem_termo_chave,cocktail_bar;bar;point_of_interest;establishment,3.2,68,https://www.instagram.com/_pub65?igsh=aWNqczF4bnlvcG9x
ChIJEcs_ECON9gcRmeIjXxkbzuU,PV Toys Locadora de Brinquedo,"Avenida Colares Moreira, Centro Comercial Atlanta Center - Loja 18 - Jardim Renascença, São Luís - MA, 65075-441, Brazil",São Luís,categoria_incompativel,point_of_interest;establishment,,,https://instagram.com/pv.toys_slz
ChIJi0rYjBGjGgcRHpickZHxx3E,Pablu`s Bar,"Av. Inácio Barbosa, 14001 - Mosqueiro, Aracaju - SE, 49007-433, Brazil",Aracaju,sem_termo_chave,bar;point_of_interest;establishment,3.7,340,https://www.instagram.com/pablus_bar/
ChIJ6yZj5OvdrAcR5vdrXD5GVzI,Pacha Mama Pub,"R. Dep. Geraldo Mariz, 510 - Miramar, João Pessoa - PB, 58043-006, Brazil",João Pessoa,sem_termo_chave,gastropub;irish_pub;pub;bar;restaurant;point_of_interest;food;establishment,4.5,289,https://www.instagram.com/pachamamapb/
ChIJw6_9ovVIAQcR5EHqCEkSgC4,Paintball Arena Cangaço,"Av. Durval de Góes Monteiro, 5148 - E - Tabuleiro do Martins, Maceió - AL, 57061-000, Brazil",Maceió,sem_termo_chave,paintball_center;sports_complex;sporting_goods_store;athletic_field;sports_activity_location;point_of_interest;store;establishment,4.3,175,
ChIJjYdacBcZqwcR3kbkOLQuT_o,Pajubar,"Av. Manoel Borba, 693 - Boa Vista, Recife - PE, 50070-045, Brazil",Recife,sem_termo_chave,bar;point_of_interest;establishment,4.1,76,http://www.instagram.com/apajubar
ChIJK5Dhtunj3JQRniPWHB3haDU,Paladino Hobbies,"R. Padre Anchieta, 2454 - Lj 24 - Bigorrilho, Curitiba - PR, 80730-000, Brazil",Curitiba,sem_termo_chave,store;point_of_interest;establishment,4.8,188,http://www.paladinohobbies.com.br/
ChIJ89uEICDxXpMRdaEvN0XiWK0,Paladins Game Store,"Galeria Free Shop - R. S-1, 54 - St. Bueno, Goiânia - GO, 74230-020, Brazil",Goiânia;Palmas,categoria_incompativel,association_or_organization;store;point_of_interest;establishment,4.7,906,http://www.paladinsgames.com.br/
ChIJXcCmIRsxO5MRkPK_yPPXJOY,Palmas Games,"R. T 20, quadra 35 - lote 11 - Taquaralto, Palmas - TO, 77064-050, Brazil",Palmas,categoria_incompativel,store;point_of_interest;establishment,4.8,136,
ChIJo9by2BHk3JQRAMpZT0ukf2w,Paradoja Karaokê Bar,"R. Trajano Reis, 260 - São Francisco, Curitiba - PR, 80510-220, Brazil",Curitiba,sem_termo_chave,hamburger_restaurant;cocktail_bar;karaoke;night_club;bar;american_restaurant;restaurant;food;point_of_interest;establishment,4.3,3813,
ChIJ-SPl-qqxGgcRUbad116asGk,Park Móvel Aracaju,"Rua 3 - Jabotiana, Aracaju - SE, 49095-806, Brazil",Aracaju,sem_termo_chave,point_of_interest;establishment,,,
ChIJAZcqFgBdMpIRltw0TvE8U5M,Park Sul,"R. Sucupira - Nova Floresta, Porto Velho - RO, 76807-312, Brazil",Porto Velho,sem_termo_chave,event_venue;point_of_interest;establishment,,,
ChIJI0q7RDNdMpIR2fTwiVP_c-M,Park Sul PVH,"R. Sucupira, 4157 - Nova Floresta, Porto Velho - RO, 76807-146, Brazil",Porto Velho,sem_termo_chave,amusement_park;point_of_interest;establishment,4.7,57,
ChIJwcpE2sCzGgcRo8zpg0eNwdA,Parmezza,"R. Aloísio Rodrigo Teti Filho - Jardins, Aracaju - SE, 49025-830, Brazil",Aracaju,sem_termo_chave,restaurant;food;point_of_interest;establishment,5,153,https://www.instagram.com/parmezza.aju?igsh=ZXc2OHdkZ2VneHV0&utm_source=qr
ChIJ0UmPntbCrAcR2x-4lXwJNF0,Parque Cabo Branco,"Av. Cabo Branco, 2492 - Cabo Branco, João Pessoa - PB, 58045-010, Brazil",João Pessoa,sem_termo_chave,food_court;park;food;point_of_interest;establishment,4.7,14714,https://www.instagram.com/parquecabobranco/?hl=pt-br
ChIJm3lMHrVq7CoRrFLoe_3wu8Q,Parque Caracol - Diversão segura e monitorada para crianças - Aniversários - Colônia de Férias,"R. Irlanda, 413 - Itapoã, Belo Horizonte - MG, 31710-010, Brazil",Belo Horizonte,sem_termo_chave,point_of_interest;establishment,5,70,https://www.instagram.com/caracol_entretenimentos/
ChIJf0xOjxHl3JQRT1CUGUUunHc,Parque MikeWood,"R. São Bartolomeu, 382 - Cajuru, Curitiba - PR, 82900-330, Brazil",Curitiba,sem_termo_chave,tourist_attraction;scenic_spot;amusement_park;amusement_center;point_of_interest;establishment,4.6,3142,http://www.mikewood.com.br/
ChIJs880fdVFAQcRDJ85vbEBgSg,Parque Shopping Maceió,"Av. Comendador Gustavo Paiva, 5945 - Cruz das Almas, Maceió - AL, 57038-000, Brazil",Maceió,sem_termo_chave,shopping_mall;food_court;womens_clothing_store;movie_theater;clothing_store;restaurant;store;point_of_interest;food;establishment,4.7,42950,http://www.maceioparqueshopping.com.br/
ChIJdzOP3us5jgcRDr2JMx1E9Ks,Parque da Villa,"Teresina Shopping - Av. Raul Lopes, 1000 - Loja 463 - Noivos, Teresina - PI, 64046-902, Brazil",Teresina,sem_termo_chave,amusement_park;point_of_interest;establishment,4.6,59,https://www.instagram.com/parquedavilla/
ChIJpcKKOGxFAQcRVh3q4zQHX2U,Parquinho - O Mundo de João e Maria,"Vizinho à praça de alimentação - Av. Comendador Gustavo Paiva, 5945 - Lj 3053, 3° piso - Cruz das Almas, Maceió - AL, 57038-000, Brazil",Maceió,sem_termo_chave,sports_activity_location;point_of_interest;establishment,5,109,https://www.instagram.com/mundo.de.joaoemaria/
ChIJ0ya6dETLJJMRS91MHobYDeA,Parquinho Infantil - Praia da Graciosa,"Plano Diretor Sul, Palmas - TO, Brazil",Palmas,sem_termo_chave,playground;point_of_interest;establishment,4.6,411,http://palmas.to.gov.br/
ChIJWcnE40HLJJMRu2TEqP18OYA,Parquinho infantil - Praça dos Girassóis,"377 - Praça dos Girassóis, 579 - Plano Diretor Sul, Palmas - TO, 77015-007, Brazil",Palmas,sem_termo_chave,event_venue;point_of_interest;establishment,4.2,81,https://www.instagram.com/_descubraotocantins?igsh=YzljYTk1ODg3Zg==
ChIJ4cYKt4RHJ5URSASH1VXTK8c,Passeio Kids Primavera,"SC-401, 4100 - Saco Grande, Florianópolis - SC, 88032-005, Brazil",Florianópolis,sem_termo_chave,point_of_interest;establishment,4.9,107,https://passeiokids.com.br/
ChIJOY3lKrk7jgcRiHOLrwitIuA,Pegadas do Afeto Casa de Brincar,"R. Profa. Adalgisa Paiva, 1611 - Morada do Sol, Teresina - PI, 64056-490, Brazil",Teresina,sem_termo_chave,amusement_center;point_of_interest;establishment,4.8,11,
